,Douglas,Cass,Knox,Sarpy,Adams,Lincoln,Nemaha,Buffalo,Lancaster,Dawson,Madison,Washington,Saunders,Dodge,Hall,Kearney,Gosper,Platte,Scotts Bluff,Antelope,Unknown,York,Kimball,Cuming,Colfax,Gage,Hamilton,Otoe,Merrick,Cherry,Johnson,Phelps,Seward,Cheyenne,Custer,Stanton,Burt,Polk,Clay,Franklin,Webster,Box Butte,Pierce,Wayne,Dakota,Saline,Morrill,Howard,Nance,Butler,Red Willow,Furnas,Dixon,Fillmore,Greeley,Sherman,Thurston,Jefferson,Cedar,Valley,Frontier,Hitchcock,Keith,Holt,Boone,Thomas,Dawes,Richardson,Nuckolls,Chase,Thayer,Boyd,Garden,Garfield,Banner,Sioux,Harlan,Rock,Sheridan,Hooker,McPherson,Pawnee,Deuel,Dundy,Perkins,Wheeler,Arthur,Brown,Keya Paha,Logan,Loup,Grant,Blaine,Hayes
2020-10-15,19204,439,235,4813,691,617,152,1474,7825,1171,1105,383,586,1438,2340,226,52,1337,498,134,201,347,33,226,842,379,204,243,110,58,88,209,284,66,159,55,98,150,117,66,66,142,147,266,2447,819,91,122,69,187,133,70,144,68,42,33,298,55,124,57,24,25,77,192,121,8,182,79,52,110,42,47,15,15,2,11,44,50,89,18,7,24,6,16,36,3,3,63,8,8,5,2,3,6
2020-10-16,19588,443,236,4986,698,637,160,1535,7912,1186,1105,399,603,1446,2382,231,54,1362,510,135,271,364,33,234,853,413,208,247,113,58,89,223,291,68,168,56,100,163,119,70,81,148,153,279,2457,838,92,124,71,203,138,74,147,72,42,34,300,62,128,62,25,28,79,204,124,8,189,82,61,116,45,49,17,19,2,11,45,50,97,18,7,25,7,16,36,3,3,65,8,8,5,2,3,13
2020-10-17,19813,450,237,5052,704,646,160,1546,8054,1189,1105,403,608,1453,2393,232,54,1371,513,135,196,376,33,234,856,418,211,252,118,62,93,237,298,69,169,56,100,165,122,70,84,153,153,279,2494,841,92,124,72,210,152,76,148,74,43,34,300,67,128,64,25,31,81,208,124,8,188,82,63,116,45,49,17,19,2,12,46,51,100,19,9,26,7,16,39,3,3,65,8,8,5,2,3,13
2020-10-18,20039,457,237,5119,709,668,159,1574,8112,1197,1105,409,611,1471,2415,236,54,1399,528,139,256,380,33,239,864,436,212,257,121,62,93,236,308,74,172,61,100,172,122,72,84,157,154,280,2494,850,94,126,73,219,154,78,150,76,43,34,302,70,129,65,25,30,82,221,127,8,191,83,65,120,46,49,17,19,2,12,49,51,101,19,9,27,7,16,39,3,3,65,8,8,5,4,3,14
2020-10-19,20328,465,239,5181,733,682,159,1579,8205,1202,1105,416,615,1489,2432,238,54,1404,532,139,261,387,37,243,866,444,225,258,122,62,94,243,311,75,175,61,101,173,130,75,88,162,159,282,2506,852,95,129,74,224,162,79,152,79,44,35,305,74,131,67,30,31,86,228,129,8,196,86,66,125,49,49,18,19,2,12,51,52,107,20,9,27,7,18,40,3,3,65,8,8,5,4,3,14
2020-10-20,20469,471,243,5237,754,701,160,1598,8339,1210,1105,420,620,1498,2435,242,54,1437,543,141,213,398,40,247,871,447,225,268,123,62,94,258,314,77,176,63,100,174,138,80,99,167,161,286,2514,855,95,132,74,231,170,84,150,80,45,35,305,76,133,70,30,32,87,234,131,9,199,86,68,127,51,50,18,19,3,12,51,52,109,20,9,27,8,18,40,3,3,64,8,8,5,4,2,15
2020-10-21,20704,476,245,5303,760,715,163,1655,8445,1217,1284,423,626,1506,2472,248,54,1446,598,142,46,414,41,255,877,490,229,274,125,63,97,261,323,78,187,64,102,181,143,80,103,181,164,295,2519,863,98,131,75,240,175,84,152,86,45,36,308,79,133,70,30,34,88,238,133,9,203,90,78,137,54,55,18,20,3,12,51,53,113,20,9,28,8,18,40,3,3,66,9,9,6,4,2,15
2020-10-22,21006,483,248,5398,778,745,163,1696,8526,1236,1284,429,637,1517,2497,249,55,1460,652,147,103,439,42,256,882,496,229,280,129,63,97,271,329,82,196,65,106,182,146,85,107,192,167,296,2528,870,102,131,76,247,180,86,152,89,46,37,311,80,133,72,33,34,88,245,136,10,206,90,79,139,55,61,18,22,3,12,52,54,114,21,10,28,8,18,41,3,3,67,9,9,6,4,2,19
2020-10-23,21302,501,251,5491,803,787,164,1750,8668,1255,1389,455,650,1548,2548,251,60,1495,674,153,,457,45,276,888,513,240,287,131,65,98,285,474,83,201,66,110,208,156,89,110,212,181,313,2547,882,104,134,80,259,195,90,157,92,47,37,316,80,138,75,36,38,93,263,136,11,210,95,82,141,59,62,18,24,4,12,53,55,118,21,10,28,8,19,42,3,3,68,9,9,6,3,2,20
2020-10-24,21453,516,252,5547,808,812,164,1763,8746,1261,1389,462,656,1576,2556,254,59,1512,682,155,,463,45,280,895,521,240,288,132,68,100,285,474,84,209,68,115,208,159,89,112,225,185,314,2547,902,104,135,81,259,201,90,159,93,47,39,317,82,138,80,36,39,97,270,140,11,222,95,87,142,60,65,19,25,4,12,53,55,119,21,10,28,8,19,43,3,4,69,9,10,7,4,2,20
2020-10-25,21620,517,252,5586,814,839,164,1784,8877,1267,1389,468,659,1585,2589,255,59,1533,691,157,,464,45,282,901,526,240,292,135,68,101,286,474,87,217,70,117,208,160,89,112,226,189,317,2547,910,104,137,83,261,203,91,162,94,47,39,317,82,139,82,36,40,98,273,143,11,230,95,87,145,60,67,19,25,4,12,53,55,125,21,10,28,8,19,43,3,4,74,9,10,7,4,2,20
2020-10-26,21830,524,256,5651,839,854,164,1802,8979,1273,1450,474,661,1604,2645,257,59,1544,730,160,,467,47,283,905,530,246,293,139,69,101,290,517,94,219,74,119,210,163,90,115,234,189,318,2547,914,108,143,83,271,207,92,163,94,47,41,324,84,140,86,36,41,102,276,145,11,242,95,91,145,61,70,20,26,4,12,53,55,128,21,10,28,8,21,44,3,4,74,9,10,8,4,2,21
2020-10-27,22095,532,259,5739,861,888,164,1820,9072,1277,1450,485,668,1616,2645,261,59,1589,774,164,,479,49,284,915,535,246,298,139,69,102,297,517,97,219,76,120,210,173,91,120,241,199,322,2586,924,110,145,87,271,213,94,164,95,47,41,325,85,141,90,37,42,104,276,147,11,242,97,96,147,64,71,20,27,4,12,56,58,130,21,10,28,8,27,45,3,4,75,9,10,8,4,2,23
2020-10-28,22395,549,263,5859,878,902,167,1844,9164,1291,1450,495,679,1637,2689,262,60,1619,803,166,,492,53,297,919,555,249,302,143,71,105,304,555,102,228,79,130,227,175,91,118,254,213,339,2598,939,114,148,93,289,233,98,168,103,47,47,333,86,145,93,39,47,107,290,153,12,245,98,99,150,65,73,22,27,4,12,58,58,133,21,10,29,10,27,45,3,4,78,9,10,8,4,2,23
2020-10-29,22820,560,274,5981,896,938,168,1907,9330,1307,1450,509,696,1664,2697,255,60,1677,890,171,14,522,59,306,944,563,249,316,148,76,112,309,555,114,232,80,138,227,180,92,118,258,221,359,2624,961,123,155,104,289,248,101,169,111,48,50,345,93,151,94,40,47,113,303,157,12,248,104,105,155,66,76,24,33,4,12,60,59,134,22,10,31,10,28,46,3,4,80,9,10,8,4,2,23
2020-10-30,23126,577,278,6105,912,969,171,1957,9413,1328,1649,532,710,1723,2765,256,61,1708,959,173,,534,64,319,950,578,257,327,159,77,113,323,610,116,243,84,144,230,189,94,123,266,224,369,2633,971,131,164,107,306,271,106,168,120,48,58,349,102,155,94,44,52,117,309,159,14,257,125,106,157,71,76,44,35,4,12,63,59,147,22,10,32,13,29,47,3,5,81,9,10,8,5,3,23
2020-10-31,23390,593,283,6195,913,999,173,1983,9660,1349,1649,542,723,1756,2765,258,62,1745,997,176,,551,65,321,964,594,257,334,161,81,114,324,610,129,249,85,151,230,194,94,123,275,226,373,2633,977,132,168,113,306,283,107,169,127,48,59,351,102,159,94,43,52,119,328,168,14,265,127,109,160,71,78,48,35,4,12,65,59,147,25,10,32,15,29,51,3,5,82,9,11,8,5,3,25
2020-11-01,23619,605,284,6275,922,1033,175,2011,9792,1363,1649,559,728,1776,2790,263,62,1777,1042,182,38,558,65,322,971,600,257,345,163,81,116,329,610,130,250,86,152,230,195,94,124,280,234,386,2633,993,134,172,119,306,284,112,170,128,48,67,353,103,168,95,45,53,123,328,170,15,270,135,111,164,73,78,48,35,4,12,66,59,148,25,10,33,15,29,51,4,5,86,9,12,8,5,4,25
2020-11-02,23908,618,295,6426,932,1052,178,2020,9917,1377,1770,566,730,1813,2871,267,63,1804,1068,183,,571,69,329,974,616,267,347,178,82,119,329,676,132,253,89,161,234,202,94,125,280,241,394,2672,1008,138,175,122,324,288,116,173,129,52,68,358,106,168,95,46,55,125,338,171,15,272,135,114,165,75,80,48,37,4,12,66,59,148,25,10,34,15,33,52,4,5,86,9,12,8,5,4,26
2020-11-03,24274,633,300,6534,955,1090,184,2066,10061,1386,1770,580,755,1847,2871,270,67,1845,1134,187,,599,76,338,987,624,267,351,178,83,121,331,676,138,262,91,172,234,209,102,128,283,249,402,2687,1015,142,182,127,324,297,123,179,134,52,71,369,113,171,98,48,56,125,340,177,15,273,136,118,167,78,82,49,37,4,12,68,61,148,25,10,35,15,33,52,5,5,86,9,13,8,5,4,27
2020-11-04,24759,654,306,6729,979,1148,191,2112,10242,1416,1933,601,780,1883,2992,281,69,1868,1153,191,,620,78,344,994,665,280,368,196,85,125,336,746,142,270,95,181,263,214,104,130,293,267,417,2705,1026,147,187,131,347,309,129,186,154,53,71,370,116,184,101,48,58,129,356,180,16,286,145,122,173,79,84,51,48,4,12,69,64,160,27,11,35,15,34,54,5,6,91,10,12,9,5,4,27
2020-11-05,25342,674,312,6927,1010,1171,207,2195,10455,1445,1933,620,797,1906,3016,291,71,1925,1222,203,,650,77,358,1018,693,286,404,196,91,138,346,746,145,274,105,194,263,221,106,130,308,273,441,2726,1047,151,194,139,347,317,136,194,171,54,73,384,129,185,105,50,58,136,370,186,17,303,159,123,177,84,84,50,52,4,12,71,66,166,27,11,37,17,34,56,5,6,92,10,12,12,6,4,27
2020-11-06,25931,692,321,7128,1031,1322,215,2285,10580,1473,1933,656,821,1977,3101,297,77,1971,1625,204,101,673,86,373,1025,728,300,423,227,106,143,358,821,178,284,107,206,275,221,112,133,325,276,463,2738,1060,167,200,145,357,328,141,205,176,57,75,394,135,195,111,52,61,139,376,197,22,311,167,126,188,92,85,52,53,5,12,74,67,175,28,11,37,19,37,56,5,6,94,10,15,13,6,5,29
2020-11-07,26436,716,324,7286,1050,1391,218,2316,10807,1482,1933,685,838,2023,3101,302,78,2021,1669,210,252,678,88,388,1049,733,303,433,235,108,145,361,821,207,302,110,219,275,225,112,133,338,283,483,2738,1077,170,201,149,357,336,146,212,179,57,75,394,140,199,113,53,61,153,378,203,22,312,175,128,191,96,86,55,55,5,12,76,67,176,28,11,38,20,40,56,5,6,96,10,17,13,6,6,29
2020-11-08,26839,728,325,7457,1066,1426,222,2379,11120,1501,1933,696,850,2050,3151,307,80,2104,1723,216,279,691,88,393,1063,744,316,442,240,110,147,369,821,207,306,116,222,275,230,116,135,341,287,495,2738,1102,174,210,152,357,340,153,219,182,61,77,396,145,202,116,53,62,159,388,210,22,314,181,138,192,98,86,55,55,5,12,77,68,176,28,11,38,21,40,57,5,6,99,10,18,13,6,7,29
2020-11-09,27398,735,328,7601,1082,1461,223,2453,11321,1513,1948,719,873,2098,3267,312,83,2133,1767,222,12,704,92,397,1066,774,330,450,244,112,151,381,886,213,308,118,239,289,233,120,135,345,291,510,2772,1110,180,210,154,381,356,161,222,192,60,80,417,156,209,117,56,65,168,417,211,22,326,183,140,196,101,88,57,57,5,12,82,68,182,30,11,43,21,40,59,5,8,100,10,18,13,6,8,29
2020-11-10,28084,748,335,7745,1105,1516,231,2525,11513,1550,2190,735,892,2133,3267,318,84,2204,1897,229,,714,105,407,1078,797,330,460,249,112,153,388,886,221,313,121,250,289,243,122,139,365,304,533,2787,1128,185,217,164,381,365,165,234,202,61,81,428,175,213,117,58,67,177,419,217,24,348,186,143,209,111,88,60,58,5,13,82,68,185,35,11,45,26,40,84,5,9,100,10,20,13,7,8,29
2020-11-11,28617,769,338,7941,1130,1587,234,2576,11778,1587,2190,756,919,2163,3467,329,87,2281,1949,233,,746,105,418,1098,866,356,490,279,116,156,391,942,222,316,123,262,311,247,124,140,373,311,535,2802,1157,188,223,175,408,377,173,241,207,69,85,428,194,215,120,59,69,181,431,223,24,361,199,143,215,122,89,61,58,5,13,86,68,195,36,12,48,27,40,86,5,10,104,12,18,13,7,8,29
2020-11-12,29411,790,347,8200,1164,1613,238,2653,12123,1610,2309,786,939,2207,3467,344,87,2337,2246,238,,770,107,433,1114,927,356,502,289,121,161,400,942,267,327,127,272,311,255,135,143,386,315,550,2832,1168,201,228,179,408,399,184,250,229,75,90,435,218,219,124,64,73,200,440,225,24,367,210,145,218,131,90,65,63,6,14,93,68,197,37,12,49,28,45,91,6,12,112,13,19,15,8,10,29
2020-11-13,30098,810,349,8400,1198,1656,245,2709,12284,1647,2309,833,954,2263,3597,360,88,2387,2246,244,,814,108,440,1127,964,378,522,301,122,238,414,984,308,329,130,286,331,269,138,148,389,333,571,2864,1191,206,239,182,424,402,183,262,243,78,92,451,230,228,126,69,76,210,445,233,26,376,223,145,226,140,92,65,63,6,14,96,69,200,38,13,51,28,46,101,7,14,117,15,20,15,10,10,29
2020-11-14,30552,828,354,8562,1223,1725,245,2797,12499,1674,2309,856,973,2311,3597,371,89,2475,2248,250,193,814,109,454,1139,977,378,557,311,134,239,424,984,333,334,138,293,331,277,140,152,394,333,591,2864,1216,209,243,187,424,413,186,264,255,84,94,452,232,238,128,72,77,215,454,238,27,377,225,155,228,155,93,64,64,7,14,102,70,209,39,12,53,27,47,103,7,14,125,17,21,15,10,10,32
2020-11-15,30829,838,354,8656,1235,1757,249,2856,12875,1697,2309,862,983,2339,3597,382,94,2524,2251,252,242,819,109,456,1143,1001,381,583,327,142,266,428,984,338,347,145,294,331,280,141,155,393,337,603,2864,1231,209,247,195,424,413,188,270,260,85,98,458,242,241,134,74,78,226,459,241,26,378,230,155,228,156,93,64,69,7,14,103,70,210,39,12,55,27,47,103,7,14,127,17,21,16,10,10,32
2020-11-16,32206,906,362,9172,1246,1795,251,2909,13077,1722,2540,896,1008,2381,3728,388,95,2576,2587,262,,845,134,467,1156,1029,403,593,333,145,266,442,1031,350,357,157,306,347,288,142,157,400,344,615,2926,1241,233,254,201,445,431,194,300,259,90,99,481,252,255,138,74,78,235,462,249,26,385,236,156,233,161,99,65,70,9,15,103,72,212,41,12,59,27,47,103,7,14,131,17,22,20,11,10,33
2020-11-17,32983,926,368,9372,1305,1848,255,2943,13254,1737,2580,925,1031,2427,3764,409,94,2663,2587,263,33,845,140,481,1163,1041,416,604,339,148,271,452,1031,359,364,160,328,347,300,142,161,439,348,627,2939,1269,238,256,207,445,449,198,320,263,90,100,486,257,263,140,84,80,252,467,253,26,402,255,158,235,166,102,67,70,10,16,105,72,228,41,14,59,28,47,104,8,13,131,17,24,21,13,11,33
2020-11-18,33903,950,373,9599,1336,1890,264,2994,13548,1761,2650,941,1052,2466,3920,423,97,2740,2587,281,13,877,142,511,1185,1074,441,634,361,156,285,459,1105,365,378,168,336,361,314,147,165,473,364,641,2956,1299,257,267,212,473,460,207,326,268,94,103,497,266,273,157,85,81,265,474,271,26,407,262,162,239,193,108,69,85,11,18,111,75,240,41,14,60,29,47,108,10,13,138,17,27,23,15,13,35
2020-11-19,34694,968,382,9831,1365,1929,274,3106,13822,1790,2733,969,1075,2501,3970,439,100,2792,2844,290,,877,144,527,1215,1102,450,651,379,159,295,476,1105,386,396,172,346,361,320,153,165,506,372,660,3003,1330,274,284,217,473,500,210,333,277,99,105,505,272,298,162,92,82,285,480,272,27,415,270,170,241,195,111,69,84,12,18,113,75,255,42,15,61,31,51,114,11,13,148,17,30,27,15,14,37
2020-11-20,35272,996,391,10021,1449,1956,276,3185,14150,1828,2919,1002,1100,2569,4120,448,101,2863,2844,291,,903,147,543,1222,1132,476,663,410,161,300,486,1143,398,409,178,359,382,338,156,173,517,389,674,3053,1347,275,313,235,502,507,216,344,289,109,108,515,280,313,165,96,84,301,486,278,27,420,290,179,244,208,112,69,86,13,18,115,75,259,42,15,66,32,53,118,11,14,149,17,32,27,16,14,38
2020-11-21,35675,1016,394,10167,1463,1992,281,3241,14428,1843,2919,1018,1121,2591,4120,454,103,2871,2844,297,,903,148,550,1228,1136,476,676,410,163,302,499,1143,412,418,182,366,382,344,158,172,523,395,677,3053,1363,275,315,238,502,523,223,350,298,112,116,520,287,318,168,95,86,322,487,281,27,422,296,180,244,215,112,70,89,13,18,115,75,260,42,15,70,33,54,119,12,14,152,17,32,28,16,14,38
2020-11-22,35868,1029,395,10260,1480,2018,281,3290,14526,1858,2919,1032,1134,2616,4147,455,103,2905,2844,301,14,903,148,557,1238,1153,476,683,410,163,302,504,1143,416,438,184,369,382,347,160,173,525,397,683,3053,1374,275,317,241,502,526,227,356,299,113,118,526,292,327,170,95,87,332,488,285,28,426,300,183,246,217,118,70,89,13,18,123,75,260,42,15,73,33,55,119,12,14,153,18,32,28,16,15,38
2020-11-23,36398,1046,405,10393,1517,2087,284,3348,14835,1878,2926,1055,1140,2648,4358,460,104,2950,3089,306,,941,154,565,1246,1176,508,696,437,163,304,509,1193,438,439,191,375,393,353,161,180,558,404,689,3109,1392,287,326,246,525,530,230,360,304,115,120,533,316,339,171,97,88,340,502,287,29,434,317,184,248,226,128,73,94,13,18,125,77,269,42,15,73,35,57,126,12,15,153,18,37,29,17,15,38
2020-11-24,36939,1059,407,10536,1548,2142,285,3399,15061,1915,2934,1078,1166,2670,4358,466,105,2968,3089,306,,941,155,571,1251,1189,508,701,437,174,304,522,1193,443,446,193,381,393,361,165,219,566,411,698,3118,1411,290,331,253,525,529,231,364,311,116,120,535,327,340,172,102,89,346,506,294,29,442,324,187,251,233,128,75,95,13,18,127,77,269,43,15,73,35,60,129,12,15,155,19,41,29,17,15,40
2020-11-25,37684,1078,416,10717,1567,2188,291,3451,15424,1942,2980,1107,1190,2719,4537,471,106,3006,3089,320,,988,159,572,1261,1224,538,710,453,174,303,528,1239,471,453,199,389,406,371,165,218,600,415,702,3142,1422,332,343,267,556,547,238,372,322,121,122,540,341,363,185,107,93,359,512,302,30,454,338,191,258,241,134,75,102,15,20,129,79,275,43,15,75,36,61,128,12,15,159,21,42,29,17,16,42
2020-11-26,38845,1112,422,11097,1586,2213,294,3493,15710,1958,3023,1163,1236,2805,4537,479,106,3045,3089,324,,988,160,585,1287,1258,538,720,453,176,304,537,1239,481,460,201,409,406,377,171,218,618,419,718,3142,1451,343,347,273,556,564,245,383,326,122,125,540,357,374,186,107,95,371,515,311,30,456,343,204,263,253,135,76,102,16,21,136,81,276,44,15,84,37,62,134,13,16,162,20,45,30,19,15,43
2020-11-27,39147,1129,431,11203,1599,2230,296,3526,16125,1966,3030,1171,1240,2829,4602,481,107,3075,3309,327,,1015,160,586,1291,1265,547,727,461,184,306,544,1260,498,474,202,413,407,380,171,221,623,422,720,3142,1464,343,347,275,576,574,255,387,329,123,126,542,358,377,187,110,97,378,515,315,30,456,344,206,265,254,135,76,104,16,21,136,81,276,44,15,84,37,62,136,14,16,162,21,46,30,19,15,43
2020-11-28,39569,1145,435,11305,1609,2266,298,3552,16341,1980,3047,1197,1253,2871,4602,486,107,3082,3309,330,,1015,163,595,1293,1271,547,740,461,188,313,545,1260,524,476,203,417,407,385,171,225,634,429,726,3142,1472,344,349,276,576,579,260,392,332,123,127,545,360,384,187,112,99,387,516,317,30,457,347,212,266,257,136,76,104,16,21,136,81,278,44,15,86,41,60,136,13,16,164,22,47,31,19,15,43
2020-11-29,39976,1164,436,11443,1621,2275,298,3570,16637,1985,3201,1205,1267,2889,4602,486,107,3092,3309,331,,1015,164,596,1298,1281,547,746,461,190,314,551,1260,529,480,203,419,407,385,171,225,637,431,729,3142,1472,347,349,277,576,581,260,399,333,124,128,545,363,386,187,112,99,390,519,319,30,463,346,214,266,257,136,76,104,16,21,138,81,279,44,15,86,41,60,136,14,16,164,22,48,31,19,15,43
2020-11-30,40636,1183,443,11647,1658,2296,325,3597,16821,1986,3201,1235,1289,2920,4726,489,107,3103,3380,334,,1073,167,603,1315,1337,571,759,476,189,317,552,1294,532,482,206,432,423,394,171,233,644,432,732,3223,1486,346,352,289,597,587,268,406,338,125,130,548,369,397,189,113,98,397,527,318,31,464,369,214,266,259,136,78,106,16,22,138,81,281,44,15,91,42,63,142,14,16,164,22,48,31,19,15,43
2020-12-01,41227,1207,451,11825,1730,2337,337,3648,17155,1997,3201,1244,1310,2952,4738,492,107,3169,3380,337,,1073,177,607,1317,1345,571,773,476,189,321,562,1294,541,483,227,440,423,407,173,235,649,437,737,3243,1504,346,358,293,597,624,273,408,340,127,130,546,371,399,191,113,106,397,533,328,31,465,373,222,270,263,138,82,106,16,22,141,80,280,45,16,94,43,65,142,14,16,165,22,49,31,19,15,43
2020-12-02,41869,1228,458,12001,1780,2409,348,3700,17453,2010,3251,1262,1343,2979,4889,500,109,3199,3516,342,,1111,180,621,1323,1400,584,784,492,192,325,576,1315,549,488,235,447,426,414,173,238,650,445,751,3250,1525,354,362,303,641,660,280,412,348,128,131,551,382,405,195,116,115,409,535,338,32,467,384,225,275,269,138,82,109,16,22,142,80,282,46,16,103,46,71,149,14,16,169,22,49,32,20,15,43
2020-12-03,42462,1254,465,12200,1829,2425,351,3748,17796,2079,3272,1281,1371,3006,4944,508,112,3207,3535,351,,1111,189,624,1338,1426,584,787,492,197,337,591,1315,576,498,251,451,426,416,175,241,659,450,762,3289,1546,358,370,307,641,672,285,414,354,129,133,561,412,415,199,117,117,418,540,344,34,469,387,235,278,279,141,82,110,16,23,152,82,283,46,16,111,47,72,160,14,16,174,23,49,32,20,15,44
2020-12-04,42910,1265,469,12312,1872,2457,354,3799,18101,2106,3317,1299,1387,3035,5041,517,114,3234,3601,357,,1162,193,629,1349,1479,609,802,508,198,339,602,1327,581,507,252,456,429,426,176,242,663,453,766,3317,1556,359,387,314,654,701,292,419,358,136,136,575,425,420,206,118,121,430,543,348,34,472,392,246,280,284,141,82,110,16,23,155,84,284,46,16,115,50,75,161,14,16,176,24,50,32,20,15,45
2020-12-05,43793,1286,477,12665,1892,2488,360,3825,18385,2140,3339,1347,1439,3090,5046,521,117,3254,3601,359,,1162,194,633,1356,1503,609,813,508,206,341,605,1327,592,515,257,467,429,429,176,243,667,455,769,3317,1572,360,390,314,654,716,295,421,361,138,137,576,434,422,214,119,123,449,554,354,36,473,396,246,283,285,141,82,110,16,23,157,85,291,46,17,117,50,76,172,17,16,179,24,50,33,21,15,46
2020-12-06,44236,1306,479,12816,1903,2504,362,3849,18616,2150,3369,1358,1456,3126,5063,527,117,3271,3601,361,,1162,194,636,1360,1530,609,827,508,206,342,605,1327,596,525,257,472,429,440,177,244,669,458,771,3317,1580,360,390,320,659,720,299,423,365,139,137,576,437,426,214,120,123,452,554,359,37,480,397,247,284,285,142,84,110,17,23,157,85,296,47,17,119,52,76,174,17,16,180,24,53,33,21,15,46
2020-12-07,44605,1321,486,12940,1942,2533,374,3869,18820,2170,3501,1370,1468,3140,5158,530,117,3282,3664,365,,1205,194,638,1364,1536,625,832,526,207,343,611,1365,598,534,258,474,435,449,180,254,684,460,775,3360,1598,370,393,320,676,740,305,423,368,146,139,577,450,432,218,122,126,453,560,361,37,481,410,252,284,294,142,84,110,17,22,159,87,296,47,17,120,54,78,177,18,16,182,25,54,34,21,15,46
2020-12-08,45068,1326,503,13106,1975,2566,394,3909,19023,2179,3501,1384,1489,3181,5158,533,122,3305,3694,367,,1205,220,644,1371,1550,625,847,526,210,344,619,1365,608,546,261,480,435,466,181,257,687,461,781,3377,1606,373,398,327,676,753,308,426,369,147,141,586,453,437,220,125,127,458,561,367,40,482,418,264,285,294,143,85,110,17,22,159,88,300,47,17,122,55,80,179,20,16,184,26,53,33,21,15,46
2020-12-09,45492,1342,512,13257,1999,2610,404,3916,19195,2202,3501,1389,1504,3219,5230,533,125,3313,3729,373,,1231,221,656,1374,1568,631,855,532,212,351,624,1392,609,550,264,485,443,470,182,258,698,465,787,3397,1614,375,401,327,685,774,316,428,373,146,143,589,458,445,221,126,136,468,567,367,41,495,425,264,286,295,145,86,110,17,23,159,90,315,47,17,139,55,80,187,20,16,186,28,53,33,21,15,48
2020-12-10,46026,1372,545,13422,2032,2625,413,3957,19466,2226,3501,1414,1520,3250,5232,537,129,3348,3765,376,,1231,244,662,1372,1618,631,867,532,219,379,635,1392,623,557,268,490,443,477,183,261,709,472,800,3408,1627,382,403,328,685,778,328,435,376,159,144,609,477,470,222,127,139,470,569,373,41,497,430,263,292,298,147,86,113,18,23,160,89,318,48,17,139,56,82,187,20,16,188,30,53,33,21,14,47
2020-12-11,46384,1392,585,13541,2034,2653,413,3959,19645,2228,3502,1422,1531,3288,5327,535,132,3351,3787,376,,1258,254,671,1372,1622,644,874,534,223,383,640,1427,633,572,267,492,445,477,182,261,718,483,806,3422,1627,382,405,330,689,791,323,443,376,163,144,612,486,497,223,130,141,484,576,381,42,500,431,268,294,307,154,84,114,20,23,162,91,332,47,18,136,56,84,191,20,16,188,31,53,33,21,15,48
2020-12-12,46648,1403,588,13626,2047,2671,414,3982,19762,2234,3517,1436,1539,3303,5327,539,135,3356,3787,380,,1258,265,677,1378,1625,644,875,534,226,386,644,1427,637,574,269,495,445,478,182,261,719,485,809,3422,1641,382,405,337,689,799,330,445,377,163,145,612,491,504,224,130,142,488,577,380,42,501,432,268,294,310,156,85,116,20,23,162,91,333,47,18,138,57,84,193,20,16,189,32,53,33,21,15,48
2020-12-13,47126,1421,589,13788,2060,2690,417,3994,20043,2241,3528,1450,1553,3344,5327,542,133,3372,3787,383,,1258,265,690,1379,1646,644,887,534,232,397,647,1427,637,578,269,495,445,480,183,263,721,489,811,3422,1644,382,405,337,689,802,331,446,381,163,145,613,494,506,225,130,142,495,579,382,42,504,433,273,295,311,157,85,117,20,23,162,91,334,47,18,139,59,84,193,20,16,190,33,53,33,21,15,49
2020-12-14,47256,1427,594,13844,2075,2698,418,4017,20124,2249,3522,1458,1556,3354,5369,544,133,3369,3818,382,,1276,274,690,1380,1649,654,889,539,231,397,652,1456,639,578,270,495,448,482,183,264,723,488,812,3467,1648,386,407,337,695,805,331,451,381,162,145,618,501,506,228,129,143,500,581,381,42,506,433,280,295,319,157,85,117,20,25,163,91,333,47,18,140,60,84,193,22,16,190,33,56,33,21,15,50
2020-12-15,47775,1463,609,13997,2104,2730,420,4032,20314,2271,3672,1479,1574,3392,5369,544,139,3390,3846,386,,1276,281,704,1384,1655,654,900,539,232,442,660,1456,642,582,270,499,448,488,185,265,727,491,816,3474,1658,389,414,339,695,819,337,453,389,164,146,623,504,523,231,129,145,503,581,384,42,512,433,283,296,330,159,85,117,21,25,165,90,348,47,19,143,62,87,195,23,16,189,34,56,33,23,16,50
2020-12-16,48126,1477,617,14122,2120,2793,429,4057,20477,2281,3672,1488,1587,3415,5505,545,140,3390,3892,385,,1288,295,712,1386,1690,667,911,547,234,451,663,1485,652,588,274,499,451,493,185,265,730,497,822,3484,1663,390,425,341,703,844,336,457,390,166,147,643,508,525,234,129,157,504,583,385,42,516,434,283,299,332,160,85,119,23,25,165,91,350,46,19,146,63,88,197,23,16,190,34,58,34,23,16,50
2020-12-17,48633,1498,621,14303,2128,2814,430,4087,20592,2284,3672,1504,1599,3440,5505,546,140,3403,3903,391,,1288,303,716,1391,1704,667,915,547,240,458,673,1485,663,589,286,500,451,498,186,265,731,499,833,3484,1667,391,430,343,703,855,338,458,394,169,148,649,522,525,235,132,157,506,584,390,42,516,434,286,302,340,161,85,120,23,25,167,92,352,46,18,152,64,89,199,24,16,195,36,58,34,23,15,50
